"","subject","sex","age","session","trial","condition","baited_side","interest_period","max_x","min_x","median_x","mean_x","baitedX"
"780","Floki","m","12",1,11,"p+g","l","choice",634.29,1.64,197.575,215.727555066079,634.29
"781","Floki","m","12",1,11,"p+g","l","signaling",634.29,1.64,225.64,246.285739514349,634.29
"782","Floki","m","12",1,12,"p+g","r","addressing",126.27,63.06,81.6,88.6888888888889,63.06
"783","Floki","m","12",1,12,"p+g","r","baiting",212.16,4.53,127.45,109.937941176471,4.53
"784","Floki","m","12",1,12,"p+g","r","bowl_displacement",176.59,37.39,123.54,120.577169811321,37.39
"785","Floki","m","12",1,12,"p+g","r","choice",623.78,13.66,136.44,166.123504273504,13.66
"786","Floki","m","12",1,12,"p+g","r","signaling",164.89,34.11,118.99,105.375362318841,34.11
"787","Floki","m","12",1,13,"control","r","addressing",238.4,220.32,234.415,231.529444444444,220.32
"788","Floki","m","12",1,13,"control","r","baiting",303.85,96.27,215.49,216.536413793103,96.27
"789","Floki","m","12",1,13,"control","r","bowl_displacement",304.96,182.1,231.49,247.452568807339,182.1
"790","Floki","m","12",1,13,"control","r","choice",322.28,6.56,225.64,189.417916666667,6.56
"791","Floki","m","12",1,13,"control","r","signaling",243.86,226.54,235.555,235.668513513514,226.54
"792","Floki","m","12",1,14,"p+g","l","baiting",292.52,72.55,129.82,140.055894736842,292.52
"793","Floki","m","12",1,14,"p+g","l","bowl_displacement",500.78,78.51,110.81,160.5785,500.78
"794","Floki","m","12",1,14,"p+g","l","choice",633.55,6.93,207.465,253.921925925926,633.55
"795","Floki","m","12",1,14,"p+g","l","signaling",577.28,242.25,408.62,410.173846153846,577.28
"796","Floki","m","12",1,15,"p+g","r","baiting",634.98,331.54,505.33,502.802857142857,331.54
"797","Floki","m","12",1,15,"p+g","r","bowl_displacement",612.65,22.45,481.57,391.15375,22.45
"798","Floki","m","12",1,15,"p+g","r","choice",496.62,51.96,335.5,333.999310344828,51.96
"799","Floki","m","12",1,15,"p+g","r","signaling",515.51,149.66,378.33,383.002857142857,149.66
"800","Floki","m","12",2,1,"throwing","l","addressing",204.01,69.59,132.355,131.691428571429,204.01
"801","Floki","m","12",2,1,"throwing","l","baiting",183.51,9.29,126.13,105.494246575342,183.51
"802","Floki","m","12",2,1,"throwing","l","bowl_displacement",626.82,10,136.96,149.836640625,626.82
"803","Floki","m","12",2,1,"throwing","l","choice",392.65,5.93,164.115,159.086081081081,392.65
"804","Floki","m","12",2,1,"throwing","l","signaling",623.92,5.58,194.34,259.802222222222,623.92
"805","Floki","m","12",2,2,"throwing","l","addressing",638.75,625.14,628.41,630.25375,638.75
"806","Floki","m","12",2,2,"throwing","l","baiting",639.03,13.48,601.245,545.933571428571,639.03
"807","Floki","m","12",2,2,"throwing","l","bowl_displacement",639.25,23.25,611.3,455.211351351351,639.25
"808","Floki","m","12",2,2,"throwing","l","choice",572.68,13.47,413.81,347.913623188406,572.68
"809","Floki","m","12",2,2,"throwing","l","signaling",629.51,172.33,563.975,509.646086956522,629.51
"810","Floki","m","12",2,3,"control","r","addressing",147.81,105.23,141.4,135.580588235294,105.23
"811","Floki","m","12",2,3,"control","r","baiting",624.5,6.39,60.77,119.845443037975,6.39
"812","Floki","m","12",2,3,"control","r","bowl_displacement",549.1,1.03,117.41,150.308888888889,1.03
"813","Floki","m","12",2,3,"control","r","choice",589.54,2.95,70.38,97.4255555555556,2.95
"814","Floki","m","12",2,3,"control","r","signaling",121.34,0.06,95.97,71.4227272727273,0.06
"815","Floki","m","12",2,4,"throwing","r","addressing",447.22,164.02,431.52,408.840526315789,164.02
"816","Floki","m","12",2,4,"throwing","r","baiting",626.77,0.76,198.195,257.836923076923,0.76
"817","Floki","m","12",2,4,"throwing","r","bowl_displacement",562.1,10.24,403.935,328.414634146341,10.24
"818","Floki","m","12",2,4,"throwing","r","choice",599.24,81.83,388.02,361.814333333333,81.83
"819","Floki","m","12",2,4,"throwing","r","signaling",463.33,54.85,439.285,381.580833333333,54.85
"820","Floki","m","12",2,5,"throwing","l","addressing",633.02,591.14,596.835,602.714166666667,633.02
"821","Floki","m","12",2,5,"throwing","l","baiting",638.48,9.28,550.5,433.558735632184,638.48
"822","Floki","m","12",2,5,"throwing","l","bowl_displacement",638.76,1.7,50.19,152.700206185567,638.76
"823","Floki","m","12",2,5,"throwing","l","choice",636.46,12.11,339.82,330.35523255814,636.46
"824","Floki","m","12",2,5,"throwing","l","signaling",633.8,341,468.035,469.575,633.8
"825","Floki","m","12",2,6,"throwing","r","addressing",535.38,404.31,450.985,449.9725,404.31
"826","Floki","m","12",2,6,"throwing","r","baiting",638.1,2.69,304.92,351.5637,2.69
"827","Floki","m","12",2,6,"throwing","r","bowl_displacement",494.91,4.24,134.9,213.750909090909,4.24
"828","Floki","m","12",2,6,"throwing","r","choice",621.65,3.55,429.56,362.1300625,3.55
"829","Floki","m","12",2,6,"throwing","r","signaling",481.87,1.55,441.79,387.209122807018,1.55
"830","Floki","m","12",2,7,"throwing","l","addressing",187.05,51.73,118.69,118.186666666667,187.05
"831","Floki","m","12",2,7,"throwing","l","baiting",564.97,13.76,165.805,217.559268292683,564.97
"832","Floki","m","12",2,7,"throwing","l","bowl_displacement",587.48,11.25,164.845,174.627945205479,587.48
"833","Floki","m","12",2,7,"throwing","l","choice",549.21,1.75,69.405,92.8629487179487,549.21
"834","Floki","m","12",2,7,"throwing","l","signaling",312.97,18.54,156.08,170.895945945946,312.97
"835","Floki","m","12",2,8,"control","l","addressing",257.16,18.67,214.31,198.528333333333,257.16
"836","Floki","m","12",2,8,"control","l","baiting",637.98,1.06,255.37,305.213376623377,637.98
"837","Floki","m","12",2,8,"control","l","bowl_displacement",600.19,3.64,159.79,190.021111111111,600.19
"838","Floki","m","12",2,8,"control","l","choice",429.86,14.5,95.81,137.469473684211,429.86
"839","Floki","m","12",2,8,"control","l","signaling",627.35,20.02,166.13,172.341111111111,627.35
"840","Floki","m","12",2,9,"gazing","r","addressing",551.38,13.63,74.08,85.6254646840149,13.63
"841","Floki","m","12",2,9,"gazing","r","baiting",623.62,54.98,294.51,285.065,54.98
"842","Floki","m","12",2,9,"gazing","r","bowl_displacement",286.46,36.33,94.855,144.102,36.33
"843","Floki","m","12",2,9,"gazing","r","choice",356.15,16.01,176.74,189.972575757576,16.01
"844","Floki","m","12",2,10,"gazing","l","addressing",612.98,21.38,434.34,386.517547169811,612.98
"845","Floki","m","12",2,10,"gazing","l","baiting",479.09,6.44,199.76,173.873424657534,479.09
"846","Floki","m","12",2,10,"gazing","l","bowl_displacement",317.31,317.31,317.31,317.31,317.31
"847","Floki","m","12",2,10,"gazing","l","choice",441.34,131.05,351.04,318.506666666667,441.34
"848","Floki","m","12",2,10,"gazing","l","signaling",445.56,353.2,391.64,389.300683760684,445.56
"849","Floki","m","12",2,11,"gazing","r","addressing",338.19,294.19,321.28,318.95,294.19
"850","Floki","m","12",2,11,"gazing","r","baiting",333.52,64.4,282.16,272.008592592593,64.4
"851","Floki","m","12",2,11,"gazing","r","bowl_displacement",399.62,100.65,316.32,286.546825396825,100.65
"852","Floki","m","12",2,11,"gazing","r","choice",391,146.5,291.43,300.990327868852,146.5
"853","Floki","m","12",2,11,"gazing","r","signaling",422.71,302.39,340.84,346.140361445783,302.39
"854","Floki","m","12",2,12,"gazing","l","addressing",465.78,443.93,450.19,452.926111111111,465.78
"855","Floki","m","12",2,12,"gazing","l","baiting",519.01,17.83,265.53,259.408333333333,519.01
"856","Floki","m","12",2,12,"gazing","l","bowl_displacement",614.22,17.37,341.175,297.0875,614.22
"857","Floki","m","12",2,12,"gazing","l","choice",485.62,210.43,366.99,344.750408163265,485.62
"858","Floki","m","12",2,12,"gazing","l","signaling",454.22,371.07,409.44,406.416,454.22
"859","Floki","m","12",2,13,"control","r","addressing",179.52,140,152.43,157.496666666667,140
"860","Floki","m","12",2,13,"control","r","baiting",571.4,3.27,331.18,265.13544,3.27
"861","Floki","m","12",2,13,"control","r","bowl_displacement",405.35,39.97,157.69,199.735616438356,39.97
"862","Floki","m","12",2,13,"control","r","choice",382.23,189.87,238.505,260.448720930233,189.87
"863","Floki","m","12",2,13,"control","r","signaling",229.39,135.65,205.89,198.27,135.65
"864","Floki","m","12",2,14,"gazing","l","addressing",117.37,54.72,92.44,92.9928571428571,117.37
"865","Floki","m","12",2,14,"gazing","l","baiting",261.76,13.49,220.6,203.704018691589,261.76
"866","Floki","m","12",2,14,"gazing","l","bowl_displacement",360.23,11.44,185.815,196.883214285714,360.23
"867","Floki","m","12",2,14,"gazing","l","choice",304.44,41.39,220.27,217.254109589041,304.44
"868","Floki","m","12",2,14,"gazing","l","signaling",284.96,100.22,215.145,204.179905660377,284.96
"869","Floki","m","12",2,15,"gazing","r","baiting",601.69,7.51,215.5,251.82,7.51
"870","Floki","m","12",2,15,"gazing","r","bowl_displacement",612.56,2.24,263.8,283.725054151625,2.24
"871","Floki","m","12",2,15,"gazing","r","choice",457.3,51.72,149.285,195.8040625,51.72
"872","Floki","m","12",2,15,"gazing","r","signaling",94.19,42.86,75.77,72.734,42.86
"873","Jimi","m","141",1,1,"p+g","l","baiting",265.33,188.72,218.85,218.32352,265.33
"874","Jimi","m","141",1,1,"p+g","l","bowl_displacement",320.1,169.08,240.75,236.724895104895,320.1
"875","Jimi","m","141",1,1,"p+g","l","choice",292.05,202.87,249.37,249.715416666667,292.05
"876","Jimi","m","141",1,1,"p+g","l","signaling",295.87,237.42,266.905,266.853387096774,295.87
"877","Jimi","m","141",1,2,"p+g","r","addressing",232.45,229.4,231.4,231.243636363636,229.4
"878","Jimi","m","141",1,2,"p+g","r","baiting",251.29,50.56,173.41,166.717101449275,50.56
"879","Jimi","m","141",1,2,"p+g","r","bowl_displacement",239.44,179.56,194.26,197.555546218487,179.56
"880","Jimi","m","141",1,2,"p+g","r","choice",347.36,105.13,277.74,251.041224489796,105.13
"881","Jimi","m","141",1,2,"p+g","r","signaling",323.86,108.52,245.995,246.1540625,108.52
"882","Jimi","m","141",1,3,"control","r","addressing",87,78.71,82.91,83.3307142857143,78.71
"883","Jimi","m","141",1,3,"control","r","baiting",244.16,75.85,228.56,207.865555555556,75.85
"884","Jimi","m","141",1,3,"control","r","bowl_displacement",233.71,83.42,211.43,184.695714285714,83.42
"885","Jimi","m","141",1,3,"control","r","choice",306.65,34.37,232.67,194.005084745763,34.37
"886","Jimi","m","141",1,3,"control","r","signaling",246.92,82.14,237.86,221.2424,82.14
"887","Jimi","m","141",1,4,"p+g","r","addressing",305.95,292.4,300.37,299.288,292.4
"888","Jimi","m","141",1,4,"p+g","r","baiting",250.81,116.56,231.3,230.562021857923,116.56
"889","Jimi","m","141",1,4,"p+g","r","bowl_displacement",299.74,179.77,205.12,217.531683168317,179.77
"890","Jimi","m","141",1,4,"p+g","r","choice",343.25,94.47,292.055,268.241071428571,94.47
"891","Jimi","m","141",1,4,"p+g","r","signaling",294.97,183.04,253.4,247.981951219512,183.04
"892","Jimi","m","141",1,5,"p+g","r","addressing",309.42,292.23,299.055,299.835625,292.23
"893","Jimi","m","141",1,5,"p+g","r","baiting",265.39,183.74,256.67,252.062294117647,183.74
"894","Jimi","m","141",1,5,"p+g","r","bowl_displacement",309.44,132.46,264.44,262.167049180328,132.46
"895","Jimi","m","141",1,5,"p+g","r","choice",354.29,108.79,258.155,256.699473684211,108.79
"896","Jimi","m","141",1,5,"p+g","r","signaling",311.58,191.45,272.62,255.62575,191.45
"897","Jimi","m","141",1,6,"p+g","l","addressing",230.1,221.28,225.71,225.505,230.1
"898","Jimi","m","141",1,6,"p+g","l","baiting",490.87,85.29,237.505,235.43,490.87
"899","Jimi","m","141",1,6,"p+g","l","bowl_displacement",231.76,199.95,212.72,214.059026548673,231.76
"900","Jimi","m","141",1,6,"p+g","l","choice",280.78,150.93,255.87,249.814444444444,280.78
"901","Jimi","m","141",1,6,"p+g","l","signaling",265.48,228.19,251.65,247.794489795918,265.48
"902","Jimi","m","141",1,7,"p+g","l","baiting",226.19,123.79,203.85,204.835548387097,226.19
"903","Jimi","m","141",1,7,"p+g","l","bowl_displacement",206.42,61.98,192.06,153.711818181818,206.42
"904","Jimi","m","141",1,7,"p+g","l","choice",282.41,66.09,142.18,160.649245283019,282.41
"905","Jimi","m","141",1,7,"p+g","l","signaling",249.32,117.43,184.795,186.893125,249.32
"906","Jimi","m","141",1,8,"control","l","baiting",312.54,99.74,147.415,165.89125,312.54
"907","Jimi","m","141",1,8,"control","l","bowl_displacement",215.21,81.14,190.96,189.275357142857,215.21
"908","Jimi","m","141",1,8,"control","l","choice",268.88,56.49,140.23,155.806097560976,268.88
"909","Jimi","m","141",1,8,"control","l","signaling",179.77,117.95,148.41,149.212571428571,179.77
"910","Jimi","m","141",1,9,"gazing","l","addressing",245.13,233.15,240.77,239.835454545455,245.13
"911","Jimi","m","141",1,9,"gazing","l","baiting",248.26,129.53,232.155,230.943952380952,248.26
"912","Jimi","m","141",1,9,"gazing","l","bowl_displacement",246,222.11,233.43,234.225425531915,246
"913","Jimi","m","141",1,9,"gazing","l","choice",300.69,134.93,251.615,234.153888888889,300.69
"914","Jimi","m","141",1,9,"gazing","l","signaling",261.36,241.09,254.37,254.452142857143,261.36
"915","Jimi","m","141",1,10,"gazing","r","addressing",316.06,292.49,300.36,301.495,292.49
"916","Jimi","m","141",1,10,"gazing","r","baiting",350.01,203.26,282.825,287.076941747573,203.26
"917","Jimi","m","141",1,10,"gazing","r","bowl_displacement",314.31,180.54,267.72,260.661650485437,180.54
"918","Jimi","m","141",1,10,"gazing","r","choice",318.37,244.26,290.22,290.447833333333,244.26
"919","Jimi","m","141",1,10,"gazing","r","signaling",304.3,278.31,290.68,290.673684210526,278.31
"920","Jimi","m","141",1,11,"gazing","l","addressing",297.81,292.91,295.17,295.293076923077,297.81
"921","Jimi","m","141",1,11,"gazing","l","baiting",318.68,182.09,292.36,293.592789115646,318.68
"922","Jimi","m","141",1,11,"gazing","l","bowl_displacement",302.35,266.38,290.16,288.079108910891,302.35
"923","Jimi","m","141",1,11,"gazing","l","choice",349.79,264.95,308.44,308.584150943396,349.79
"924","Jimi","m","141",1,11,"gazing","l","signaling",303.73,287.72,296.185,295.97027027027,303.73
"925","Jimi","m","141",1,12,"gazing","r","addressing",316.16,289.52,304.585,304.02375,289.52
"926","Jimi","m","141",1,12,"gazing","r","baiting",305.52,64.45,257.12,245.6232,64.45
"927","Jimi","m","141",1,12,"gazing","r","bowl_displacement",316.07,163.81,258.825,247.499561403509,163.81
"928","Jimi","m","141",1,12,"gazing","r","choice",336.77,244.07,289.91,288.687272727273,244.07
"929","Jimi","m","141",1,12,"gazing","r","signaling",303.75,270.35,289.07,286.876808510638,270.35
"930","Jimi","m","141",1,13,"control","r","addressing",345.42,317.3,329.44,330.306923076923,317.3
"931","Jimi","m","141",1,13,"control","r","baiting",333.97,231.34,289.655,289.754739583333,231.34
"932","Jimi","m","141",1,13,"control","r","bowl_displacement",362.96,219.08,269.65,271.79610619469,219.08
"933","Jimi","m","141",1,13,"control","r","choice",350.92,126.99,302.42,285.125098039216,126.99
"934","Jimi","m","141",1,13,"control","r","signaling",329.94,298.47,311.87,311.876129032258,298.47
"935","Jimi","m","141",1,14,"gazing","l","addressing",366.71,330.92,346.32,348.637333333333,366.71
"936","Jimi","m","141",1,14,"gazing","l","baiting",339.92,240.02,294.16,290.694228855721,339.92
"937","Jimi","m","141",1,14,"gazing","l","bowl_displacement",368.82,213.91,287.36,272.646568627451,368.82
"938","Jimi","m","141",1,14,"gazing","l","choice",329.77,266.63,296.1,298.804791666667,329.77
"939","Jimi","m","141",1,14,"gazing","l","signaling",330.96,296.32,312.36,312.033855421687,330.96
"940","Jimi","m","141",1,15,"gazing","r","addressing",293.87,288.99,292.13,291.792666666667,288.99
"941","Jimi","m","141",1,15,"gazing","r","baiting",306.6,241.1,278.69,281.186829268293,241.1
"942","Jimi","m","141",1,15,"gazing","r","bowl_displacement",321,199.67,285.69,268.032598425197,199.67
"943","Jimi","m","141",1,15,"gazing","r","choice",326.02,265.59,293.51,294.291509433962,265.59
"944","Jimi","m","141",1,15,"gazing","r","signaling",294.04,272.01,280.99,281.05801980198,272.01
"945","Jimi","m","143",2,1,"pointing","l","addressing",308.22,297.75,306.12,305.405384615385,308.22
"946","Jimi","m","143",2,1,"pointing","l","baiting",293.59,116.81,284.625,279.80819047619,293.59
"947","Jimi","m","143",2,1,"pointing","l","bowl_displacement",321.58,119.66,274.93,257.905661764706,321.58
"948","Jimi","m","143",2,1,"pointing","l","choice",330.8,99.72,215.94,207.381090909091,330.8
"949","Jimi","m","143",2,1,"pointing","l","signaling",332.62,172.15,284.36,268.755054945055,332.62
"950","Jimi","m","143",2,2,"pointing","l","addressing",271.44,252.72,258.005,259.65375,271.44
"951","Jimi","m","143",2,2,"pointing","l","baiting",235.94,184.97,216.52,213.265663265306,235.94
"952","Jimi","m","143",2,2,"pointing","l","bowl_displacement",275.12,136.28,223.65,216.817067669173,275.12
"953","Jimi","m","143",2,2,"pointing","l","choice",301.77,143.77,253.05,246.7168,301.77
"954","Jimi","m","143",2,2,"pointing","l","signaling",335.17,212.8,249.48,255.145161290323,335.17
"955","Jimi","m","143",2,3,"control","r","addressing",246.86,240.26,242.105,242.642857142857,240.26
"956","Jimi","m","143",2,3,"control","r","baiting",215.98,164.59,185.15,188.626834862385,164.59
"957","Jimi","m","143",2,3,"control","r","bowl_displacement",274.83,123.84,204.76,206.194923076923,123.84
"958","Jimi","m","143",2,3,"control","r","choice",405.29,113.53,203.965,210.440535714286,113.53
"959","Jimi","m","143",2,3,"control","r","signaling",247.99,186.97,236.27,228.762580645161,186.97
"960","Jimi","m","143",2,4,"pointing","r","addressing",290.59,285.99,287.66,287.809333333333,285.99
"961","Jimi","m","143",2,4,"pointing","r","baiting",260.89,239.7,250.07,249.729528301887,239.7
"962","Jimi","m","143",2,4,"pointing","r","bowl_displacement",300.66,126.18,249.125,242.717016129032,126.18
"963","Jimi","m","143",2,4,"pointing","r","choice",370.45,87.61,286.89,237.952666666667,87.61
"964","Jimi","m","143",2,4,"pointing","r","signaling",321.36,212.81,304.745,285.936704545455,212.81
"965","Jimi","m","143",2,5,"pointing","l","baiting",263.39,217.2,228.78,231.479526315789,263.39
"966","Jimi","m","143",2,5,"pointing","l","bowl_displacement",329.14,99.25,253.975,237.875901639344,329.14
"967","Jimi","m","143",2,5,"pointing","l","choice",335.04,112.39,252.76,245.632363636364,335.04
"968","Jimi","m","143",2,5,"pointing","l","signaling",371.64,233.9,269.51,278.258640776699,371.64
